0.474,55.648,21.357,2.2433,3
0.476,54.945,21.445,2.2433,3
0.478,51.649,21.445,2.2433,3
0.48,53.823,21.621,2.2433,3
0.482,53.231,21.709,2.2433,3
0.484,52.673,21.797,2.2433,3
0.486,52.15,21.885,2.2433,3
0.488,54.294,22.061,2.2433,3
0.49,53.673,22.148,2.2433,3
0.492,53.09,22.236,2.2433,3
0.494,52.541,22.324,2.2433,3
0.496,54.662,22.5,2.2433,3
0.498,54.019,22.588,2.2433,3
0.5,53.415,22.676,2.2433,3
0.502,52.846,22.764,2.2433,3
0.504,54.949,22.939,2.2433,3
0.506,54.289,23.027,2.2433,3
0.508,53.668,23.115,2.2433,3
0.51,55.722,23.291,2.2433,3
0.512,55.015,23.379,2.2433,3
0.514,54.351,23.467,2.2433,3
0.516,53.726,23.555,2.2433,3
0.518,55.776,23.73,2.2433,3
0.52,55.066,23.818,2.2433,3
0.522,51.762,23.818,2.2433,3
0.524,53.93,23.994,2.2433,3
0.526,53.331,24.082,2.2433,3
0.528,52.768,24.17,2.2433,3
0.53,52.239,24.258,2.2433,3
0.532,54.378,24.434,2.2433,3
0.534,53.752,24.521,2.2433,3
0.536,53.163,24.609,2.2433,3
0.538,52.61,24.697,2.2433,3
0.54,54.727,24.873,2.2433,3
0.542,54.08,24.961,2.2433,3
0.544,53.472,25.049,2.2433,3
0.546,52.9,25.137,2.2433,3
0.548,55,25.312,2.2433,3
0.55,54.337,25.4,2.2433,3
0.552,53.713,25.488,2.2433,3
0.554,55.764,25.664,2.2433,3
0.556,55.055,25.752,2.2433,3
0.558,51.751,25.752,2.2433,3
0.56,53.92,25.928,2.2433,3
0.562,55.958,26.104,2.2433,3
0.564,52.601,26.104,2.2433,3
0.566,52.081,26.191,2.2433,3
0.568,54.23,26.367,2.2433,3
0.57,53.613,26.455,2.2433,3
0.572,53.033,26.543,2.2433,3
0.574,55.124,26.719,2.2433,3
0.576,54.453,26.807,2.2433,3
0.578,53.823,26.895,2.2433,3
0.58,53.23,26.982,2.2433,3
0.582,52.673,27.07,2.2433,3
0.584,54.786,27.246,2.2433,3
0.586,54.136,27.334,2.2433,3
0.588,53.524,27.422,2.2433,3
0.59,52.95,27.51,2.2433,3
0.592,55.046,27.686,2.2433,3
0.594,54.38,27.773,2.2433,3
0.596,53.754,27.861,2.2433,3
0.598,53.165,27.949,2.2433,3
0.6,52.612,28.037,2.2433,3
0.602,54.729,28.213,2.2433,3
0.604,54.082,28.301,2.2433,3
0.606,53.474,28.389,2.2433,3
0.608,52.902,28.477,2.2433,3
0.61,52.365,28.564,2.2433,3
0.612,54.496,28.74,2.2433,3
0.614,53.863,28.828,2.2433,3
0.616,53.268,28.916,2.2433,3
0.618,52.709,29.004,2.2433,3
0.62,54.82,29.18,2.2433,3
0.622,54.167,29.268,2.2433,3
0.624,53.554,29.355,2.2433,3
0.626,52.977,29.443,2.2433,3
0.628,55.072,29.619,2.2433,3
0.63,54.405,29.707,2.2433,3
0.632,53.777,29.795,2.2433,3
0.634,53.187,29.883,2.2433,3
0.636,55.269,30.059,2.2433,3
0.638,54.59,30.146,2.2433,3
0.64,53.951,30.234,2.2433,3
0.642,53.351,30.322,2.2433,3
0.644,52.786,30.41,2.2433,3
0.646,54.893,30.586,2.2433,3
0.648,54.236,30.674,2.2433,3
0.65,53.618,30.762,2.2433,3
0.652,53.038,30.85,2.2433,3
0.654,52.492,30.937,2.2433,3
0.656,54.616,31.113,2.2433,3
0.658,53.976,31.201,2.2433,3
0.66,53.374,31.289,2.2433,3
0.662,55.445,31.465,2.2433,3
0.664,54.755,31.553,2.2433,3
0.666,54.107,31.641,2.2433,3
0.668,53.497,31.729,2.2433,3
0.67,55.561,31.904,2.2433,3
0.672,54.864,31.992,2.2433,3
0.674,54.209,32.08,2.2433,3
0.676,56.23,32.256,2.2433,3
0.678,55.492,32.344,2.2433,3
0.68,54.8,32.432,2.2433,3
0.682,54.148,32.52,2.2433,3
0.684,56.173,32.695,2.2433,3
0.686,55.439,32.783,2.2433,3
0.688,54.75,32.871,2.2433,3
0.69,54.101,32.959,2.2433,3
0.692,53.492,33.047,2.2433,3
0.694,52.919,33.135,2.2433,3
0.696,55.017,33.311,2.2433,3
0.698,54.353,33.398,2.2433,3
0.7,53.729,33.486,2.2433,3
0.702,53.142,33.574,2.2433,3
0.704,55.227,33.75,2.2433,3
0.706,54.55,33.838,2.2433,3
0.708,53.913,33.926,2.2433,3
0.71,53.315,34.014,2.2433,3
0.712,52.753,34.102,2.2433,3
0.714,54.861,34.277,2.2433,3
0.716,54.206,34.365,2.2433,3
0.718,53.591,34.453,2.2433,3
0.72,55.649,34.629,2.2433,3
0.722,54.947,34.717,2.2433,3
0.724,54.286,34.805,2.2433,3
0.726,53.666,34.893,2.2433,3
0.728,55.719,35.068,2.2433,3
0.73,55.013,35.156,2.2433,3
0.732,54.349,35.244,2.2433,3
0.734,53.725,35.332,2.2433,3
0.736,53.138,35.42,2.2433,3
0.738,52.586,35.508,2.2433,3
0.74,54.705,35.684,2.2433,3
0.742,54.059,35.771,2.2433,3
0.744,53.452,35.859,2.2433,3
0.746,52.882,35.947,2.2433,3
0.748,54.982,36.123,2.2433,3
0.75,54.32,36.211,2.2433,3
0.752,53.698,36.299,2.2433,3
0.754,53.113,36.387,2.2433,3
0.756,55.199,36.562,2.2433,3
0.758,54.524,36.65,2.2433,3
0.76,53.889,36.738,2.2433,3
0.762,55.929,36.914,2.2433,3
0.764,55.21,37.002,2.2433,3
0.766,54.534,37.09,2.2433,3
0.768,53.899,37.178,2.2433,3
0.77,55.939,37.354,2.2433,3
0.772,52.582,37.354,2.2433,3
0.774,54.701,37.529,2.2433,3
0.776,51.419,37.529,2.2433,3
0.778,53.607,37.705,2.2433,3
0.78,53.027,37.793,2.2433,3
0.782,55.119,37.969,2.2433,3
0.784,54.449,38.057,2.2433,3
0.786,53.818,38.145,2.2433,3
0.788,53.226,38.232,2.2433,3
0.79,55.306,38.408,2.2433,3
0.792,54.624,38.496,2.2433,3
0.794,53.984,38.584,2.2433,3
0.796,53.381,38.672,2.2433,3
0.798,55.452,38.848,2.2433,3
0.8,54.761,38.936,2.2433,3
0.802,54.112,39.023,2.2433,3
0.804,53.502,39.111,2.2433,3
0.806,55.566,39.287,2.2433,3
0.808,54.869,39.375,2.2433,3
0.81,54.213,39.463,2.2433,3
0.812,53.597,39.551,2.2433,3
0.814,55.655,39.727,2.2433,3
0.816,54.952,39.814,2.2433,3
0.818,54.292,39.902,2.2433,3
0.82,53.671,39.99,2.2433,3
0.822,53.087,40.078,2.2433,3
0.824,52.539,40.166,2.2433,3
0.826,54.66,40.342,2.2433,3
0.828,54.017,40.43,2.2433,3
0.83,53.413,40.518,2.2433,3
0.832,52.845,40.605,2.2433,3
0.834,54.947,40.781,2.2433,3
0.836,54.287,40.869,2.2433,3
0.838,53.667,40.957,2.2433,3
0.84,53.084,41.045,2.2433,3
0.842,55.172,41.221,2.2433,3
0.844,54.498,41.309,2.2433,3
0.846,56.502,41.484,2.2433,3
0.848,55.749,41.572,2.2433,3
0.85,55.04,41.66,2.2433,3
0.852,57.011,41.836,2.2433,3
0.854,56.227,41.924,2.2433,3
0.856,55.49,42.012,2.2433,3
0.858,54.798,42.1,2.2433,3
0.86,54.147,42.188,2.2433,3
0.862,56.171,42.363,2.2433,3
0.864,55.438,42.451,2.2433,3
0.866,54.748,42.539,2.2433,3
0.868,54.1,42.627,2.2433,3
0.87,53.491,42.715,2.2433,3
0.872,55.555,42.891,2.2433,3
0.874,54.858,42.979,2.2433,3
0.876,54.203,43.066,2.2433,3
0.878,53.588,43.154,2.2433,3
0.88,55.646,43.33,2.2433,3
0.882,54.944,43.418,2.2433,3
0.884,54.284,43.506,2.2433,3
0.886,56.3,43.682,2.2433,3
0.888,55.559,43.77,2.2433,3
0.89,54.862,43.857,2.2433,3
0.892,54.207,43.945,2.2433,3
0.894,56.228,44.121,2.2433,3
0.896,55.491,44.209,2.2433,3
0.898,54.799,44.297,2.2433,3
0.9,54.147,44.385,2.2433,3
0.902,56.172,44.561,2.2433,3
0.904,55.438,44.648,2.2433,3
0.906,54.749,44.736,2.2433,3
0.908,54.101,44.824,2.2433,3
0.91,53.491,44.912,2.2433,3
0.912,52.919,45,2.2433,3
0.914,55.017,45.176,2.2433,3
0.916,54.353,45.264,2.2433,3
0.918,53.728,45.352,2.2433,3
0.92,53.141,45.439,2.2433,3
0.922,55.226,45.615,2.2433,3
0.924,54.549,45.703,2.2433,3
0.926,53.913,45.791,2.2433,3
0.928,53.315,45.879,2.2433,3
0.93,55.389,46.055,2.2433,3
0.932,54.703,46.143,2.2433,3
0.934,54.057,46.23,2.2433,3
0.936,53.451,46.318,2.2433,3
0.938,55.517,46.494,2.2433,3
0.94,54.823,46.582,2.2433,3
0.942,54.17,46.67,2.2433,3
0.944,53.557,46.758,2.2433,3
0.946,55.617,46.934,2.2433,3
0.948,52.28,46.934,2.2433,3
0.95,54.416,47.109,2.2433,3
0.952,53.788,47.197,2.2433,3
0.954,53.197,47.285,2.2433,3
0.956,52.642,47.373,2.2433,3
0.958,54.757,47.549,2.2433,3
0.96,54.109,47.637,2.2433,3
0.962,53.499,47.725,2.2433,3
0.964,52.926,47.812,2.2433,3
0.966,55.023,47.988,2.2433,3
0.968,54.359,48.076,2.2433,3
0.97,53.734,48.164,2.2433,3
0.972,53.147,48.252,2.2433,3
0.974,55.231,48.428,2.2433,3
0.976,54.554,48.516,2.2433,3
0.978,53.918,48.604,2.2433,3
0.98,55.956,48.779,2.2433,3
0.982,55.235,48.867,2.2433,3
0.984,54.558,48.955,2.2433,3
0.986,53.921,49.043,2.2433,3
0.988,55.959,49.219,2.2433,3
0.99,55.238,49.307,2.2433,3
0.992,54.561,49.395,2.2433,3
0.994,53.924,49.482,2.2433,3
0.996,53.325,49.57,2.2433,3
0.998,52.762,49.658,2.2433,3
1,54.87,49.834,2.2433,3
1.002,54.215,49.922,2.2433,3
1.004,53.598,50.01,2.2433,3
1.006,53.019,50.098,2.2433,3
1.008,55.112,50.273,2.2433,3
1.01,54.442,50.361,2.2433,3
1.012,53.812,50.449,2.2433,3
1.014,53.22,50.537,2.2433,3
1.016,55.3,50.713,2.2433,3
1.018,54.619,50.801,2.2433,3
1.02,53.978,50.889,2.2433,3
1.022,56.013,51.064,2.2433,3
1.024,55.289,51.152,2.2433,3
1.026,54.608,51.24,2.2433,3
1.028,53.969,51.328,2.2433,3
1.03,56.004,51.504,2.2433,3
1.032,55.28,51.592,2.2433,3
1.034,51.964,51.592,2.2433,3
1.036,54.119,51.768,2.2433,3
1.038,53.509,51.855,2.2433,3
1.04,52.935,51.943,2.2433,3
1.042,52.396,52.031,2.2433,3
1.044,54.525,52.207,2.2433,3
1.046,53.891,52.295,2.2433,3
1.048,53.294,52.383,2.2433,3
1.05,55.37,52.559,2.2433,3
1.052,54.684,52.646,2.2433,3
1.054,54.04,52.734,2.2433,3
1.056,53.434,52.822,2.2433,3
1.058,55.502,52.998,2.2433,3
1.06,54.808,53.086,2.2433,3
1.062,54.156,53.174,2.2433,3
1.064,53.544,53.262,2.2433,3
1.066,55.605,53.438,2.2433,3
1.068,54.905,53.525,2.2433,3
1.07,54.247,53.613,2.2433,3
1.072,53.629,53.701,2.2433,3
1.074,55.685,53.877,2.2433,3
1.076,52.344,53.877,2.2433,3
1.078,54.477,54.053,2.2433,3
1.08,53.845,54.141,2.2433,3
1.082,53.251,54.229,2.2433,3
1.084,55.329,54.404,2.2433,3
1.086,54.646,54.492,2.2433,3
1.088,54.004,54.58,2.2433,3
1.09,53.401,54.668,2.2433,3
1.092,55.47,54.844,2.2433,3
1.094,54.779,54.932,2.2433,3
1.096,54.129,55.02,2.2433,3
1.098,53.518,55.107,2.2433,3
1.1,55.58,55.283,2.2433,3
1.102,54.882,55.371,2.2433,3
1.104,54.226,55.459,2.2433,3
1.106,56.246,55.635,2.2433,3
1.108,55.508,55.723,2.2433,3
1.11,54.814,55.811,2.2433,3
1.112,54.162,55.898,2.2433,3
1.114,53.549,55.986,2.2433,3
1.116,55.609,56.162,2.2433,3
1.118,54.909,56.25,2.2433,3
1.12,54.252,56.338,2.2433,3
1.122,53.633,56.426,2.2433,3
1.124,53.052,56.514,2.2433,3
1.126,55.142,56.689,2.2433,3
1.128,54.47,56.777,2.2433,3
1.13,53.839,56.865,2.2433,3
1.132,53.245,56.953,2.2433,3
1.134,55.324,57.129,2.2433,3
1.136,54.641,57.217,2.2433,3
1.138,54,57.305,2.2433,3
1.14,53.396,57.393,2.2433,3
1.142,55.466,57.568,2.2433,3
1.144,54.775,57.656,2.2433,3
1.146,54.125,57.744,2.2433,3
1.148,53.514,57.832,2.2433,3
1.15,55.577,58.008,2.2433,3
1.152,54.879,58.096,2.2433,3
1.154,54.223,58.184,2.2433,3
1.156,53.606,58.271,2.2433,3
1.158,55.663,58.447,2.2433,3
1.16,54.96,58.535,2.2433,3
1.162,54.299,58.623,2.2433,3
1.164,53.678,58.711,2.2433,3
1.166,53.094,58.799,2.2433,3
1.168,52.545,58.887,2.2433,3
1.17,54.666,59.062,2.2433,3
1.172,54.023,59.15,2.2433,3
1.174,53.418,59.238,2.2433,3
1.176,55.486,59.414,2.2433,3
1.178,54.794,59.502,2.2433,3
1.18,54.143,59.59,2.2433,3
1.182,53.531,59.678,2.2433,3
1.184,55.593,59.854,2.2433,3
1.186,54.894,59.941,2.2433,3
1.188,54.237,60.029,2.2433,3
1.19,53.619,60.117,2.2433,3
1.192,55.676,60.293,2.2433,3
1.194,54.972,60.381,2.2433,3
1.196,54.31,60.469,2.2433,3
1.198,53.688,60.557,2.2433,3
1.2,53.104,60.645,2.2433,3
1.202,55.191,60.82,2.2433,3
1.204,54.516,60.908,2.2433,3
1.206,53.882,60.996,2.2433,3
1.208,53.286,61.084,2.2433,3
1.21,52.725,61.172,2.2433,3
1.212,54.835,61.348,2.2433,3
1.214,54.182,61.436,2.2433,3
1.216,53.568,61.523,2.2433,3
1.218,52.99,61.611,2.2433,3
1.22,55.084,61.787,2.2433,3
1.222,54.416,61.875,2.2433,3
1.224,53.788,61.963,2.2433,3
1.226,53.197,62.051,2.2433,3
1.228,55.279,62.227,2.2433,3
1.23,54.599,62.314,2.2433,3
1.232,53.96,62.402,2.2433,3
1.234,55.995,62.578,2.2433,3
1.236,55.272,62.666,2.2433,3
1.238,54.593,62.754,2.2433,3
1.24,53.954,62.842,2.2433,3
1.242,55.99,63.018,2.2433,3
1.244,55.267,63.105,2.2433,3
1.246,54.588,63.193,2.2433,3
1.248,53.95,63.281,2.2433,3
1.25,53.349,63.369,2.2433,3
1.252,52.785,63.457,2.2433,3
1.254,52.255,63.545,2.2433,3
1.256,54.393,63.721,2.2433,3
1.258,53.766,63.809,2.2433,3
1.26,53.177,63.896,2.2433,3
1.262,55.26,64.072,2.2433,3
1.264,54.581,64.16,2.2433,3
1.266,53.943,64.248,2.2433,3
1.268,53.343,64.336,2.2433,3
1.27,55.416,64.512,2.2433,3
1.272,54.727,64.6,2.2433,3
1.274,54.081,64.688,2.2433,3
1.276,53.472,64.775,2.2433,3
1.278,55.537,64.951,2.2433,3
1.28,54.842,65.039,2.2433,3
1.282,54.188,65.127,2.2433,3
1.284,56.21,65.303,2.2433,3
1.286,55.474,65.391,2.2433,3
1.288,54.783,65.479,2.2433,3
1.29,54.132,65.566,2.2433,3
1.292,53.521,65.654,2.2433,3
1.294,52.947,65.742,2.2433,3
1.296,55.043,65.918,2.2433,3
1.298,54.377,66.006,2.2433,3
1.3,53.751,66.094,2.2433,3
1.302,53.163,66.182,2.2433,3
1.304,55.247,66.357,2.2433,3
1.306,54.569,66.445,2.2433,3
1.308,53.931,66.533,2.2433,3
1.31,55.969,66.709,2.2433,3
1.312,55.247,66.797,2.2433,3
1.314,54.569,66.885,2.2433,3
1.316,53.932,66.973,2.2433,3
1.318,55.969,67.148,2.2433,3
1.32,55.248,67.236,2.2433,3
1.322,54.57,67.324,2.2433,3
1.324,56.569,67.5,2.2433,3
1.326,55.812,67.588,2.2433,3
1.328,55.1,67.676,2.2433,3
1.33,57.067,67.852,2.2433,3
1.332,56.28,67.939,2.2433,3
1.334,52.903,67.939,2.2433,3
1.336,55.002,68.115,2.2433,3
1.338,54.339,68.203,2.2433,3
1.34,53.715,68.291,2.2433,3
1.342,55.766,68.467,2.2433,3
1.344,55.057,68.555,2.2433,3
1.346,54.39,68.643,2.2433,3
1.348,53.763,68.73,2.2433,3
1.35,55.811,68.906,2.2433,3
1.352,55.099,68.994,2.2433,3
1.354,54.43,69.082,2.2433,3
1.356,53.801,69.17,2.2433,3
1.358,55.846,69.346,2.2433,3
1.36,55.132,69.434,2.2433,3
1.362,54.461,69.521,2.2433,3
1.364,56.467,69.697,2.2433,3
1.366,55.715,69.785,2.2433,3
1.368,55.009,69.873,2.2433,3
1.37,54.345,69.961,2.2433,3
1.372,56.358,70.137,2.2433,3
1.374,55.613,70.225,2.2433,3
1.376,54.913,70.312,2.2433,3
1.378,54.255,70.4,2.2433,3
1.38,53.636,70.488,2.2433,3
1.382,53.055,70.576,2.2433,3
1.384,55.145,70.752,2.2433,3
1.386,54.473,70.84,2.2433,3
1.388,53.841,70.928,2.2433,3
1.39,53.248,71.016,2.2433,3
1.392,55.326,71.191,2.2433,3
1.394,54.643,71.279,2.2433,3
1.396,54.002,71.367,2.2433,3
1.398,56.035,71.543,2.2433,3
1.4,55.31,71.631,2.2433,3
1.402,54.628,71.719,2.2433,3
1.404,53.987,71.807,2.2433,3
1.406,56.021,71.982,2.2433,3
1.408,55.296,72.07,2.2433,3
1.41,54.615,72.158,2.2433,3
1.412,53.975,72.246,2.2433,3
1.414,56.01,72.422,2.2433,3
1.416,55.286,72.51,2.2433,3
1.418,54.606,72.598,2.2433,3
1.42,53.966,72.686,2.2433,3
1.422,53.365,72.773,2.2433,3
1.424,52.8,72.861,2.2433,3
1.426,54.905,73.037,2.2433,3
1.428,54.248,73.125,2.2433,3
1.43,53.629,73.213,2.2433,3
1.432,55.685,73.389,2.2433,3
1.434,54.981,73.477,2.2433,3
1.436,54.319,73.564,2.2433,3
1.438,53.696,73.652,2.2433,3
1.44,55.748,73.828,2.2433,3
1.442,55.04,73.916,2.2433,3
1.444,54.374,74.004,2.2433,3
1.446,56.385,74.18,2.2433,3
1.448,55.639,74.268,2.2433,3
1.45,54.937,74.355,2.2433,3
1.452,54.278,74.443,2.2433,3
1.454,56.294,74.619,2.2433,3
1.456,55.553,74.707,2.2433,3
1.458,54.857,74.795,2.2433,3
1.46,54.202,74.883,2.2433,3
1.462,53.587,74.971,2.2433,3
1.464,53.008,75.059,2.2433,3
1.466,55.101,75.234,2.2433,3
